url,straat,huisnummer,postcode,plaats,wijk,Vraagprijs,Vraagprijs per m²,Status,Soort woonhuis,Soort bouw,Bouwjaar,Specifiek,Soort dak,Gebruiksoppervlakten,Wonen,Overige inpandige ruimte,Gebouwgebonden buitenruimte,Externe bergruimte,Perceel,Inhoud,Aantal kamers,Aantal badkamers,Badkamervoorzieningen,Aantal woonlagen,Voorzieningen,Energielabel,Isolatie,Verwarming,Warm water,Oppervlakte,Eigendomssituatie,Ligging,Tuin,Achtertuin,Ligging tuin,Schuur/berging,Soort parkeergelegenheid,Inwoners,Gezin met kinderen,Gem. vraagprijs / m²,Keurmerken,Cv-ketel,Soort garage,Capaciteit,Oorspronkelijke vraagprijs,Toegankelijkheid,Balkon/dakterras,Zijtuin,Patio/atrium,Servicekosten,Praktijkruimte,Voortuin,Verkoopdatum,Looptijd,Laatste vraagprijs,Bouwperiode,Koopmengvorm,Zonneterras,Prijs,Veilingdatum,Kantoorruimte,model_pred,is_train,error,abs_error
https://www.funda.nl/detail/koop/almere/huis-eikenstraat-29/89750240/,Eikenstraat,29.0,1326 AG,Almere,Parkwijk Noordwest,510000.0,€ 4.016,Beschikbaar,"Eengezinswoning, tussenwoning",Bestaande bouw,1995,,Samengesteld dak bedekt met bitumineuze dakbedekking en pannen,,127 m²,10 m²,6 m²,8 m²,135 m²,444 m³,4 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, dubbele wastafel, toilet, en wastafelmeubel",3 woonlagen,Elektra,A,"Dakisolatie, muurisolatie en vloerisolatie",Stadsverwarming en gedeeltelijke vloerverwarming,Stadsverwarming,135 m²,Volle eigendom,"Aan park, aan rustige weg en in woonwijk",Achtertuin en voortuin,"36 m² (6,25 meter diep en 5,75 meter breed)",Gelegen op het zuidwesten bereikbaar via achterom,Aangebouwde stenen berging,Openbaar parkeren,1.76,39%,€ 3.832,,,,,,,Dakterras aanwezig,,,,,,,,,,,,,,,484799.7068088361,True,25200.293191163917,25200.293191163917
https://www.funda.nl/detail/koop/almere/huis-staartmeeslaan-4/89725579/,Staartmeeslaan,4.0,1343 ED,Almere,Vogelhorst Noord,1395000.0,€ 5.788,Verkocht onder voorbehoud,"Villa, vrijstaande woning",Bestaande bouw,2026,Dubbele bewoning mogelijk,Plat dak bedekt met kunststof,,241 m²,,33 m²,,729 m²,1.004 m³,6 kamers (4 slaapkamers),3 badkamers en 1 apart toilet,"3 inloopdouches, 3 toiletten, vloerverwarming, 2 wastafels, 3 wastafelmeubels, dubbele wastafel, en ligbad",2 woonlagen,"Balansventilatie, glasvezelkabel, schuifpui, en zonnepanelen",A+++,"Dakisolatie, driedubbel glas, muurisolatie, vloerisolatie en volledig geïsoleerd","Mogelijkheid voor open haard, gehele vloerverwarming en warmtepomp",Elektrische boiler,729 m²,Volle eigendom,"Aan rustige weg, in bosrijke omgeving en in woonwijk","Achtertuin, voortuin en zijtuin","324 m² (18,00 meter diep en 18,00 meter breed)",Gelegen op het zuidoosten bereikbaar via achterom,Vrijstaande houten berging,Op eigen terrein en openbaar parkeren,565.0,29%,€ 5.158,,,Carport,,,,,,,,,,,,,,,,,,,1283491.2732500755,True,111508.72674992448,111508.72674992448
https://www.funda.nl/detail/koop/almere/huis-4-laagse-tussenwoning-bouwnr-24/43225042/,4-Laagse tussenwoning (Bouwnr. 24),,1362 LK,Almere,Olympiakwartier Oost (brt),595000.0,€ 4.648,Beschikbaar,"Eengezinswoning, tussenwoning",Nieuwbouw,Na 2020,,Plat dak,,128 m²,,,,,468 m³,6 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafel",4 woonlagen,Elektra,A++,Geen isolatie,Stadsverwarming,Stadsverwarming,,,In woonwijk,Achtertuin,,,Vrijstaande houten berging,Openbaar parkeren,125.0,,,Woningborg Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,582538.1337148505,True,12461.866285149474,12461.866285149474
https://www.funda.nl/detail/koop/almere/huis-isala-van-diesthof-5/43390733/,Isala Van Diesthof,5.0,1349 BH,Almere,Oosterwold Zuid,445000.0,€ 9.468,Beschikbaar,"Eengezinswoning, vrijstaande woning",Bestaande bouw,2024,Gedeeltelijk gestoffeerd,Zadeldak bedekt met overig,,47 m²,,,5 m²,300 m²,158 m³,2 kamers (1 slaapkamer),1 badkamer,"Douche, toilet, wastafel, en wastafelmeubel",2 woonlagen,Elektra,A++++,Volledig geïsoleerd,Elektrische verwarming en gehele vloerverwarming,Doorstroomboiler,300 m²,Volle eigendom,"Aan rustige weg, in bosrijke omgeving, in woonwijk en vrij uitzicht",Tuin rondom,,,Vrijstaande houten berging,Op eigen terrein en openbaar parkeren,3.53,40%,€ 5.670,,,Parkeerplaats,,,,,,,,,,,,,,,,,,,389302.5227235182,False,55697.477276481804,55697.477276481804
https://www.funda.nl/detail/koop/almere/huis-saxofoonweg-137/43390717/,Saxofoonweg,137.0,1312 WC,Almere,Muziekwijk N.-Noordwest,435000.0,€ 3.625,Beschikbaar,"Eengezinswoning, tussenwoning (drive-in woning)",Bestaande bouw,1992,,Plat dak bedekt met bitumineuze dakbedekking,,120 m²,18 m²,,,130 m²,476 m³,4 kamers (2 slaapkamers),1 badkamer en 1 apart toilet,"Douche, ligbad, toilet, en wastafel",3 woonlagen,Elektrische deur en elektra,A,Dubbel glas en volledig geïsoleerd,Stadsverwarming,Stadsverwarming,130 m²,Volle eigendom,"Aan rustige weg, in woonwijk en vrij uitzicht",Achtertuin en voortuin,"41 m² (7,50 meter diep en 5,40 meter breed)",Gelegen op het zuidwesten,,Op eigen terrein en openbaar parkeren,1.185,46%,€ 3.799,,,Inpandig,1 auto,,,,,,,,,,,,,,,,,,474034.3571805442,True,-39034.357180544175,39034.357180544175
https://www.funda.nl/detail/koop/almere/huis-stamerbos-48/89786647/,Stamerbos,48.0,1358 EP,Almere,Overgooi (brt),1175000.0,€ 4.468,Beschikbaar,"Villa, geschakelde woning",Bestaande bouw,2011,,Plat dak,,263 m²,17 m²,62 m²,,,1.005 m³,8 kamers (7 slaapkamers),2 badkamers en 1 apart toilet,"2 douches, 2 inloopdouches, ligbad, 2 toiletten, wastafel, 2 wastafelmeubels, en dubbele wastafel",3 woonlagen,Elektra,A,,Cv-ketel,Cv-ketel,,Volle eigendom,,Achtertuin en voortuin,,,Inpandig,Op eigen terrein,720.0,46%,€ 5.136,,Eigendom,Inpandig,1 auto,,,Dakterras aanwezig,,,,,,,,,,,,,,,979990.8270393516,True,195009.17296064843,195009.17296064843
https://www.funda.nl/detail/koop/almere/huis-peppengouw-99/89771637/,Peppengouw,99.0,1351 NH,Almere,"Lindengouw, Muidergouw en Peppengouw",370000.0,€ 3.936,Beschikbaar,"Eengezinswoning, hoekwoning",Bestaande bouw,1980,Gestoffeerd,Plat dak bedekt met bitumineuze dakbedekking,,94 m²,,,6 m²,125 m²,327 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafel",2 woonlagen,"Glasvezelkabel, mechanische ventilatie, natuurlijke ventilatie, en TV kabel",C,Volledig geïsoleerd,Cv-ketel,Cv-ketel,125 m²,Volle eigendom,"Aan bosrand, aan rustige weg en in woonwijk",Achtertuin en voortuin,,,Vrijstaande stenen berging,Openbaar parkeren,1.075,36%,€ 3.585,,"2020, eigendom",,,,,,,,,,,,,,,,,,,,381600.2180585148,True,-11600.218058514816,11600.218058514816
https://www.funda.nl/detail/koop/almere/huis-schonbergweg-15/89787609/,Schönbergweg,15.0,1323 GR,Almere,Muziekwijk Z.-Oost,595000.0,€ 3.628,Beschikbaar,"Eengezinswoning, tussenwoning",Bestaande bouw,1989,,Zadeldak bedekt met pannen,,164 m²,,2 m²,7 m²,151 m²,543 m³,7 kamers (5 slaapkamers),1 badkamer en 1 apart toilet,"Douche, ligbad, toilet, en wastafel",3 woonlagen,Elektra,B,"Dakisolatie, muurisolatie, vloerisolatie en volledig geïsoleerd",Houtkachel en stadsverwarming,Stadsverwarming,151 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin en voortuin,"66 m² (11,00 meter diep en 6,00 meter breed)",Gelegen op het zuiden bereikbaar via achterom,Vrijstaande houten berging,Openbaar parkeren,2.99,35%,€ 4.128,,,,,,,,,,,,,,,,,,,,,,586398.8213371312,True,8601.178662868799,8601.178662868799
https://www.funda.nl/detail/koop/almere/huis-3-laagse-tussenwoning-bouwnr-11/43225032/,3-Laagse tussenwoning (Bouwnr. 11),,1362 LK,Almere,Olympiakwartier Oost (brt),535000.0,€ 4.820,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Nieuwbouw,Na 2020,,Plat dak,,111 m²,,,,95 m²,403 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafel",3 woonlagen,Elektra,A+++,Geen isolatie,Stadsverwarming,Stadsverwarming,95 m²,,In woonwijk,Achtertuin,,,Vrijstaande houten berging,Openbaar parkeren,125.0,,,Woningborg Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,539397.6332660245,True,-4397.633266024524,4397.633266024524
https://www.funda.nl/detail/koop/almere/huis-stadswerf-112/43375761/,Stadswerf,112.0,1354 CK,Almere,Parkwerf en Stadswerf,325000.0,€ 4.392,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Bestaande bouw,1977,,,,74 m²,,,7 m²,125 m²,258 m³,2 kamers (1 slaapkamer),,,2 woonlagen,,B,,Cv-ketel,Cv-ketel,125 m²,,"Aan bosrand, aan rustige weg, in bosrijke omgeving en in woonwijk",,,,,Openbaar parkeren,520.0,36%,,,"Gas gestookt, eigendom",Vrijstaande stenen garage,1 auto,,,,,,,,,,,,,,,,,,302570.139286455,True,22429.860713545,22429.860713545
https://www.funda.nl/detail/koop/almere/huis-liselott-linsenhoffstraat-29/43298855/,Liselott Linsenhoffstraat,29.0,1361 CH,Almere,Olympiakwartier West (brt),1000000.0,€ 5.495,Beschikbaar,"Eengezinswoning, 2-onder-1-kapwoning",Bestaande bouw,2020,,Samengesteld dak bedekt met pannen,,182 m²,25 m²,8 m²,45 m²,298 m²,755 m³,4 kamers (3 slaapkamers),2 badkamers en 2 aparte toiletten,,3 woonlagen,,A,,,,298 m²,,In woonwijk,"Achtertuin, voortuin en zijtuin","24 m² (4,00 meter diep en 6,00 meter breed)",Gelegen op het noordoosten bereikbaar via achterom,,Op eigen terrein en openbaar parkeren,1.455,55%,€ 4.719,,,,,,,,,,,,,,,,,,,,,,828379.0818302361,False,171620.91816976387,171620.91816976387
https://www.funda.nl/detail/koop/almere/huis-pianoweg-120/89740846/,Pianoweg,120.0,1312 JK,Almere,Muziekwijk N.-Oost,395000.0,€ 4.293,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Bestaande bouw,1990,Gestoffeerd,Plat dak bedekt met bitumineuze dakbedekking,,92 m²,,,6 m²,143 m²,331 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Inloopdouche, toilet, wastafel, en wastafelmeubel",2 woonlagen,"Glasvezelkabel, mechanische ventilatie, en zonnepanelen",A,Dubbel glas en volledig geïsoleerd,Stadsverwarming,Stadsverwarming,143 m²,Volle eigendom,In woonwijk,Achtertuin,"70 m² (12,87 meter diep en 5,46 meter breed)",Gelegen op het noordwesten bereikbaar via achterom,Aangebouwde houten berging,Openbaar parkeren,1.18,39%,,,,,,,,,,,,,,,,,,,,,,,393075.7934257374,False,1924.2065742625855,1924.2065742625855
https://www.funda.nl/detail/koop/almere/huis-venusstraat-16/43367536/,Venusstraat,16.0,1363 VN,Almere,Homeruskwartier Midden,675000.0,€ 4.623,Verkocht onder voorbehoud,"Eengezinswoning, vrijstaande woning",Bestaande bouw,2015,Gedeeltelijk gestoffeerd,Plat dak bedekt met bitumineuze dakbedekking,,146 m²,,18 m²,4 m²,166 m²,539 m³,7 kamers (6 slaapkamers),1 badkamer en 1 apart toilet,"Inloopdouche, ligbad, toilet, en wastafelmeubel",3 woonlagen,Elektra,A+,Geen isolatie,Stadsverwarming en gedeeltelijke vloerverwarming,Stadsverwarming,166 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin,"59 m² (9,81 meter diep en 5,98 meter breed)",Gelegen op het zuidoosten bereikbaar via achterom,Vrijstaande houten berging,Op eigen terrein,2.625,44%,€ 4.691,,,,,,,Dakterras aanwezig,,,,,,,,,,,,,,,751070.8754297005,True,-76070.87542970048,76070.87542970048
https://www.funda.nl/detail/koop/almere/huis-hagedisstraat-25/89785955/,Hagedisstraat,25.0,1338 HA,Almere,Faunabuurt Zuidwest,499000.0,€ 3.490,Beschikbaar,"Eengezinswoning, tussenwoning",Bestaande bouw,1995,,Plat dak,,143 m²,,3 m²,8 m²,195 m²,506 m³,6 kamers (5 slaapkamers),1 badkamer en 1 apart toilet,"Douche, ligbad, en wastafelmeubel",3 woonlagen,,A,"Dubbel glas, HR-glas en vloerisolatie",Cv-ketel en gedeeltelijke vloerverwarming,Cv-ketel,195 m²,Volle eigendom,In woonwijk,Achtertuin,,,Vrijstaande houten berging,Op eigen terrein en openbaar parkeren,1.41,49%,€ 3.912,,"Atag E 325C (gas gestookt combiketel uit 2014, huur)",,,,,,,,,,,,,,,,,,,,542420.4347140077,False,-43420.43471400766,43420.43471400766
https://www.funda.nl/detail/koop/almere/huis-stellingmolenstraat-55-a/89741373/,Stellingmolenstraat 55-A,,1333 CG,Almere,Molenbuurt Oost,445000.0,€ 3.973,Beschikbaar,"Bungalow, tussenwoning (semi-bungalow)",Bestaande bouw,1989,Gedeeltelijk gestoffeerd,Zadeldak bedekt met pannen,,112 m²,19 m²,,,192 m²,461 m³,4 kamers (2 slaapkamers),1 badkamer en 1 apart toilet,"Douche, wastafel, en wastafelmeubel",2 woonlagen en een vliering,Elektra,B,Dakisolatie en muurisolatie,Cv-ketel,Cv-ketel,192 m²,Volle eigendom,"Aan bosrand, aan rustige weg en in bosrijke omgeving",Achtertuin en voortuin,,,,Op eigen terrein en openbaar parkeren,2.17,38%,€ 3.564,Energie Prestatie Advies,"Gas gestookt combiketel, eigendom",Inpandig,1 auto,,Toegankelijk voor mensen met een beperking en toegankelijk voor ouderen,,,,,,,,,,,,,,,,522116.63481804164,True,-77116.63481804164,77116.63481804164
https://www.funda.nl/detail/koop/almere/huis-deurnestraat-20/89685356/,Deurnestraat,20.0,1324 XA,Almere,Stedenwijk Zuid,410000.0,€ 4.141,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Bestaande bouw,1983,,Plat dak bedekt met bitumineuze dakbedekking,,99 m²,6 m²,,,154 m²,361 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Inloopdouche, toilet, en wastafel",2 woonlagen,Elektra,A,,Stadsverwarming,Stadsverwarming,154 m²,Volle eigendom,"Aan rustige weg, in woonwijk en open ligging",Achtertuin en voortuin,"69 m² (13,20 meter diep en 5,20 meter breed)",Gelegen op het zuiden bereikbaar via achterom,Aangebouwde stenen berging,Op eigen terrein en openbaar parkeren,2.22,38%,€ 3.744,,,,,,,,,,,,,,,,,,,,,,397146.4268098283,True,12853.573190171679,12853.573190171679
https://www.funda.nl/detail/koop/almere/huis-texelstraat-52/43323665/,Texelstraat,52.0,1339 TL,Almere,Eilandenbuurt Noord,525000.0,€ 4.526,Beschikbaar,"Bungalow, hoekwoning",Bestaande bouw,2003,,Plat dak bedekt met bitumineuze dakbedekking,,116 m²,,,,196 m²,490 m³,3 kamers (2 slaapkamers),1 badkamer en 1 apart toilet,"Dubbele wastafel, inloopdouche, toilet, vloerverwarming, en wastafelmeubel",1 woonlaag,Elektra,A+,Volledig geïsoleerd,"Elektrische verwarming, pelletkachel en gedeeltelijke vloerverwarming",Elektrische boiler,196 m²,Volle eigendom,Aan rustige weg en in woonwijk,Patio/atrium en voortuin,,Gelegen op het zuidoosten bereikbaar via achterom,Inpandig,Openbaar parkeren,1.445,47%,€ 4.129,,,,,,Toegankelijk voor mensen met een beperking en toegankelijk voor ouderen,,,"15 m² (3,60 meter diep en 4,15 meter breed)",,,,,,,,,,,,,504100.2378051677,True,20899.76219483232,20899.76219483232
https://www.funda.nl/detail/koop/almere/huis-jan-rijksenstraat-21/43379063/,Jan Rijksenstraat,21.0,1335 NL,Almere,Oostvaardersbuurt West,465000.0,€ 4.009,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Bestaande bouw,2000,Gedeeltelijk gestoffeerd,Zadeldak bedekt met pannen,,116 m²,,14 m²,7 m²,144 m²,394 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, ligbad, toilet, en wastafelmeubel",3 woonlagen,Elektra,A,Geen isolatie,Cv-ketel,Cv-ketel,144 m²,Volle eigendom,In woonwijk,Achtertuin en voortuin,"50 m² (10,00 meter diep en 5,00 meter breed)",Gelegen op het zuidwesten bereikbaar via achterom,Vrijstaande houten berging,Op eigen terrein en openbaar parkeren,2.465,50%,€ 3.859,,Remeha,,,,,,,,,,,,,,,,,,,,461451.9502720899,True,3548.049727910082,3548.049727910082
https://www.funda.nl/detail/koop/almere/huis-bezaan-43/89551087/,Bezaan,43.0,1319 EP,Almere,Noorderplassen W.-West,940000.0,€ 5.193,Beschikbaar,"Villa, vrijstaande woning",Bestaande bouw,2014,,Dwarskap bedekt met pannen,,181 m²,20 m²,,4 m²,309 m²,720 m³,6 kamers (5 slaapkamers),1 badkamer en 1 apart toilet,"Douche, dubbele wastafel, ligbad, toilet, en wastafelmeubel",3 woonlagen,Elektra en stromend water,A,"Dakisolatie, dubbel glas, HR-glas, muurisolatie, vloerisolatie en volledig geïsoleerd",Stadsverwarming,Stadsverwarming,309 m²,Volle eigendom,"Aan bosrand, aan rustige weg, aan water, in bosrijke omgeving, in woonwijk en vrij uitzicht","Achtertuin, voortuin en zijtuin","132 m² (11,50 meter diep en 11,50 meter breed)",Gelegen op het zuidoosten bereikbaar via achterom,Vrijstaande houten berging,Op eigen terrein en openbaar parkeren,1.62,71%,€ 4.496,,,Aangebouwde stenen garage,1 auto,€ 975.000 kosten koper,,,,,,,,,,,,,,,,,938633.0217922758,True,1366.978207724169,1366.978207724169
https://www.funda.nl/detail/koop/almere/huis-nobelstraat-5/89771373/,Nobelstraat,5.0,1341 BH,Almere,Nobelhorst West,600000.0,€ 4.762,Beschikbaar,"Eengezinswoning, hoekwoning",Bestaande bouw,2016,,,,126 m²,,,7 m²,146 m²,446 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,Inloopdouche en wastafelmeubel,3 woonlagen en een zolder,Elektra,A,,,,146 m²,Volle eigendom,In woonwijk,Achtertuin,"60 m² (10,00 meter diep en 6,00 meter breed)",Gelegen op het zuidoosten bereikbaar via achterom,Vrijstaande houten berging,Op eigen terrein en openbaar parkeren,2.425,65%,€ 4.472,,,Carport,,,,,,,,,,,,,,,,,,,555166.7639808147,False,44833.23601918528,44833.23601918528
https://www.funda.nl/detail/koop/almere/huis-vrijdagstraat-1/43383574/,Vrijdagstraat,1.0,1335 LP,Almere,Seizoenenbuurt Noord,550000.0,€ 3.957,Beschikbaar,"Eengezinswoning, eindwoning",Bestaande bouw,2001,,Lessenaardak,,139 m²,,18 m²,14 m²,192 m²,538 m³,5 kamers (4 slaapkamers),2 badkamers en 1 apart toilet,"2 inloopdouches, ligbad, 2 toiletten, vloerverwarming, 2 wastafels, en 2 wastafelmeubels",3 woonlagen,"Mechanische ventilatie, natuurlijke ventilatie, en TV kabel",B,Dubbel glas en volledig geïsoleerd,Cv-ketel en gedeeltelijke vloerverwarming,Cv-ketel,192 m²,Volle eigendom,"Aan rustige weg, in woonwijk en vrij uitzicht",Achtertuin en voortuin,"105 m² (16,68 meter diep en 6,28 meter breed)",Gelegen op het zuidwesten,Vrijstaande houten berging,Op eigen terrein en openbaar parkeren,1.0,45%,€ 4.133,Energie Prestatie Advies,"Vaillant (gas gestookt combiketel uit 2025, eigendom)",,,,,Dakterras aanwezig,,,,,,,,,,,,,,,569487.3324217158,True,-19487.332421715837,19487.332421715837
https://www.funda.nl/detail/koop/almere/huis-tussenwoning-bouwnr-14/89679593/,Tussenwoning (Bouwnr. 14),,1361 BS,Almere,Duin Zuid,790000.0,€ 4.969,Beschikbaar,"Eengezinswoning, tussenwoning",Nieuwbouw,2026,,,,159 m²,,39 m²,5 m²,159 m²,413 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,,3 woonlagen,Elektra,A++,,Stadsverwarming,,159 m²,,,,,,Aangebouwde houten berging,Op eigen terrein,2.055,30%,€ 5.624,,,,,,,,,,,,,,,,,,,,,,802194.3465336578,True,-12194.34653365775,12194.34653365775
https://www.funda.nl/detail/koop/almere/huis-3-laagse-tussenwoning-bouwnr-28/43225033/,3-Laagse tussenwoning (Bouwnr. 28),,1362 LK,Almere,Olympiakwartier Oost (brt),495000.0,€ 4.806,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Nieuwbouw,Na 2020,,Plat dak,,103 m²,,,,78 m²,379 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafel",3 woonlagen,Elektra,A+++,Geen isolatie,Stadsverwarming,Stadsverwarming,78 m²,,In woonwijk,Achtertuin,,,Vrijstaande houten berging,Openbaar parkeren,125.0,,,Woningborg Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,509260.07816588937,True,-14260.078165889368,14260.078165889368
https://www.funda.nl/detail/koop/almere/huis-bosgouw-318/89775496/,Bosgouw,318.0,1352 GX,Almere,"Bosgouw, Brongouw en Nijvergouw",575000.0,€ 4.323,Beschikbaar,"Eengezinswoning, 2-onder-1-kapwoning",Bestaande bouw,2017,Gedeeltelijk gestoffeerd,Zadeldak bedekt met pannen,,133 m²,,,6 m²,126 m²,430 m³,4 kamers (3 slaapkamers),1 badkamer en 2 aparte toiletten,"Dubbele wastafel, inloopdouche, ligbad, vloerverwarming, en wastafelmeubel",3 woonlagen,Elektra,A,Geen isolatie,Cv-ketel en gedeeltelijke vloerverwarming,Cv-ketel,126 m²,,"Aan rustige weg, in bosrijke omgeving, in woonwijk en vrij uitzicht",Achtertuin en voortuin,"59 m² (7,50 meter diep en 6,00 meter breed)",Gelegen op het noordwesten bereikbaar via achterom,Vrijstaande houten berging,Openbaar parkeren,1.14,38%,,,"Kompakt HRE 28/24A (gas gestookt combiketel uit 2017, eigendom)",,,,,Frans balkon aanwezig,,,,,,,,,,,,,,,658130.9929082171,True,-83130.99290821713,83130.99290821713
https://www.funda.nl/detail/koop/almere/huis-medaillonstraat-1/43214446/,Medaillonstraat,1.0,1336 TK,Almere,Sieradenbuurt (brt),625000.0,€ 3.397,Onder bod,"Eengezinswoning, hoekwoning",Bestaande bouw,2005,Gedeeltelijk gestoffeerd en gemeubileerd,Plat dak bedekt met bitumineuze dakbedekking,,184 m²,,,,220 m²,671 m³,5 kamers (4 slaapkamers),2 badkamers en 1 apart toilet,"2 douches, dubbele wastafel, ligbad, 2 toiletten, en 2 wastafelmeubels",2 woonlagen,Elektra,B,Volledig geïsoleerd,Cv-ketel,Cv-ketel,220 m²,Volle eigendom,"Aan bosrand, aan rustige weg, beschutte ligging en in woonwijk",Achtertuin,"45 m² (9,25 meter diep en 4,90 meter breed)",Gelegen op het zuidwesten,Inpandig,Op eigen terrein en openbaar parkeren,1.085,46%,€ 4.231,,"Gas gestookt uit 2005, eigendom",,,,Toegankelijk voor ouderen,,,,,,,,,,,,,,,,723182.9230175088,True,-98182.92301750882,98182.92301750882
https://www.funda.nl/detail/koop/almere/huis-willem-pijperstraat-59/43383653/,Willem Pijperstraat,59.0,1323 TH,Almere,Muziekwijk Z.-West,500000.0,€ 4.630,Verkocht onder voorbehoud,"Eengezinswoning, hoekwoning",Bestaande bouw,1989,,Zadeldak bedekt met pannen,,108 m²,8 m²,13 m²,22 m²,171 m²,380 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Inloopdouche, toilet, en wastafelmeubel",3 woonlagen,Elektrische deur en elektra,A,Geen isolatie,Stadsverwarming,Centrale voorziening,38 m²,Volle eigendom,Aan rustige weg en in woonwijk,"Achtertuin, voortuin en zijtuin","56 m² (8,00 meter diep en 7,00 meter breed)",Gelegen op het westen bereikbaar via achterom,Aangebouwde houten berging,Openbaar parkeren,1.315,42%,€ 3.989,,,Vrijstaande stenen garage,1 auto,,,,,,,,,,,,,,,,,,446745.5686000437,True,53254.43139995629,53254.43139995629
https://www.funda.nl/detail/koop/almere/huis-mazureplantsoen-11/89766812/,Mazureplantsoen,11.0,1336 CV,Almere,Stripheldenbuurt Noordoost,549000.0,€ 3.431,Onder bod,"Eengezinswoning, hoekwoning",Bestaande bouw,2007,Gedeeltelijk gestoffeerd,Zadeldak bedekt met pannen,,160 m²,,,10 m²,167 m²,575 m³,7 kamers (5 slaapkamers),1 badkamer en 1 apart toilet,"Inloopdouche, ligbad, toilet, wastafel, en wastafelmeubel",3 woonlagen,Elektra,A++,Geen isolatie,Cv-ketel en gedeeltelijke vloerverwarming,Cv-ketel,167 m²,Volle eigendom,Aan rustige weg en in woonwijk,"Achtertuin, voortuin en zijtuin","56 m² (5,55 meter diep en 10,00 meter breed)",Gelegen op het noordwesten bereikbaar via achterom,Vrijstaande houten berging,Op eigen terrein en openbaar parkeren,1.1,51%,€ 4.181,,"Remeha Tzerra Ace 39C (gas gestookt combiketel uit 2020, eigendom)",,,,,,,,,,,,,,,,,,,,622265.2634213279,True,-73265.26342132792,73265.26342132792
https://www.funda.nl/detail/koop/almere/huis-mirostraat-40/43384806/,Miróstraat,40.0,1328 JT,Almere,Tussen de Vaarten Z.- Midden west,485000.0,€ 3.191,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Bestaande bouw,2002,,Samengesteld dak bedekt met bitumineuze dakbedekking en pannen,,152 m²,,,12 m²,180 m²,506 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, ligbad, toilet, wastafel, en wastafelmeubel",3 woonlagen,Elektra,A+,Geen isolatie,Stadsverwarming,Centrale voorziening,180 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin en voortuin,"45 m² (7,00 meter diep en 6,40 meter breed)",Gelegen op het zuidoosten bereikbaar via achterom,Vrijstaande houten berging,Op eigen terrein,1.715,48%,€ 3.637,,,,,,,,,,,,,,,,,,,,,,549738.9124877919,True,-64738.91248779185,64738.91248779185
https://www.funda.nl/detail/koop/almere/huis-jacques-tatilaan-143/89600605/,Jacques Tatilaan,143.0,1325 SR,Almere,Filmwijk Zuid-noord van Walt Disneyplts.,495000.0,€ 4.091,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Bestaande bouw,1996,,Zadeldak bedekt met pannen,,121 m²,,2 m²,9 m²,139 m²,416 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Inloopdouche, ligbad, wastafel, en wastafelmeubel",3 woonlagen,Elektra,A+,"Dakisolatie, dubbel glas, muurisolatie, vloerisolatie en volledig geïsoleerd",Stadsverwarming,Stadsverwarming,139 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin en voortuin,"68 m² (13,00 meter diep en 5,20 meter breed)",Gelegen op het zuidoosten bereikbaar via achterom,Vrijstaande houten berging,Openbaar parkeren,2.335,41%,€ 4.129,,,,,,,,,,,,,,,,,,,,,,481271.2184910666,True,13728.781508933404,13728.781508933404
